"state.x","suburb","yearSold","medianPrice","id","centrality","lat","lng"
"NSW","woongarrah","2020",679500,14211,"hamlyn terrace","-33.25323","151.47277"
"NSW","woongarrah","2021",820000,14212,"hamlyn terrace","-33.25323","151.47277"
"NSW","woongarrah","2022",950000,14213,"hamlyn terrace","-33.25323","151.47277"
"NSW","woongarrah","2023",870000,14214,"hamlyn terrace","-33.25323","151.47277"
"NSW","woonona","2009",330000,14215,"woonona","-34.34965","150.90195"
"NSW","woonona","2010",329000,14216,"woonona","-34.34965","150.90195"
"NSW","woonona","2011",338000,14217,"woonona","-34.34965","150.90195"
"NSW","woonona","2012",358000,14218,"woonona","-34.34965","150.90195"
"NSW","woonona","2013",372500,14219,"woonona","-34.34965","150.90195"
"NSW","woonona","2014",377000,14220,"woonona","-34.34965","150.90195"
"NSW","woonona","2015",624500,14221,"woonona","-34.34965","150.90195"
"NSW","woonona","2016",725000,14222,"woonona","-34.34965","150.90195"
"NSW","woonona","2017",860000,14223,"woonona","-34.34965","150.90195"
"NSW","woonona","2018",835000,14224,"woonona","-34.34965","150.90195"
"NSW","woonona","2019",778500,14225,"woonona","-34.34965","150.90195"
"NSW","woonona","2020",840000,14226,"woonona","-34.34965","150.90195"
"NSW","woonona","2021",1176000,14227,"woonona","-34.34965","150.90195"
"NSW","woonona","2022",1250000,14228,"woonona","-34.34965","150.90195"
"NSW","woonona","2023",1242500,14229,"woonona","-34.34965","150.90195"
"NSW","woronora","2007",955000,14230,"alfords point","-33.98789","151.02589"
"NSW","woronora","2008",650000,14231,"alfords point","-33.98789","151.02589"
"NSW","woronora","2009",446500,14232,"alfords point","-33.98789","151.02589"
"NSW","woronora","2010",701000,14233,"alfords point","-33.98789","151.02589"
"NSW","woronora","2011",756500,14234,"alfords point","-33.98789","151.02589"
"NSW","woronora","2012",761000,14235,"alfords point","-33.98789","151.02589"
"NSW","woronora","2013",739000,14236,"alfords point","-33.98789","151.02589"
"NSW","woronora","2014",885000,14237,"alfords point","-33.98789","151.02589"
"NSW","woronora","2015",950000,14238,"alfords point","-33.98789","151.02589"
"NSW","woronora","2016",1000000,14239,"alfords point","-33.98789","151.02589"
"NSW","woronora","2017",1327500,14240,"alfords point","-33.98789","151.02589"
"NSW","woronora","2018",980000,14241,"alfords point","-33.98789","151.02589"
"NSW","woronora","2019",1280000,14242,"alfords point","-33.98789","151.02589"
"NSW","woronora","2020",1200000,14243,"alfords point","-33.98789","151.02589"
"NSW","woronora","2021",1355250,14244,"alfords point","-33.98789","151.02589"
"NSW","woronora","2022",1360000,14245,"alfords point","-33.98789","151.02589"
"NSW","woronora","2023",1375000,14246,"alfords point","-33.98789","151.02589"
"NSW","woronora heights","2007",730000,14247,"south sydney","-34.0439343040689","151.010694463348"
"NSW","woronora heights","2009",647500,14248,"south sydney","-34.0439343040689","151.010694463348"
"NSW","woronora heights","2010",731500,14249,"south sydney","-34.0439343040689","151.010694463348"
"NSW","woronora heights","2011",702500,14250,"south sydney","-34.0439343040689","151.010694463348"
"NSW","woronora heights","2012",760000,14251,"south sydney","-34.0439343040689","151.010694463348"
"NSW","woronora heights","2013",775000,14252,"south sydney","-34.0439343040689","151.010694463348"
"NSW","woronora heights","2014",850000,14253,"south sydney","-34.0439343040689","151.010694463348"
"NSW","woronora heights","2015",1002500,14254,"south sydney","-34.0439343040689","151.010694463348"
"NSW","woronora heights","2016",1095000,14255,"south sydney","-34.0439343040689","151.010694463348"
"NSW","woronora heights","2017",1260000,14256,"south sydney","-34.0439343040689","151.010694463348"
"NSW","woronora heights","2018",1130000,14257,"south sydney","-34.0439343040689","151.010694463348"
"NSW","woronora heights","2019",1052550,14258,"south sydney","-34.0439343040689","151.010694463348"
"NSW","woronora heights","2020",1215000,14259,"south sydney","-34.0439343040689","151.010694463348"
"NSW","woronora heights","2021",1535000,14260,"south sydney","-34.0439343040689","151.010694463348"
"NSW","woronora heights","2022",1550000,14261,"south sydney","-34.0439343040689","151.010694463348"
"NSW","woronora heights","2023",1355000,14262,"south sydney","-34.0439343040689","151.010694463348"
"NSW","woy woy","2009",275000,14263,"patonga","-33.53624","151.28004"
"NSW","woy woy","2010",282000,14264,"patonga","-33.53624","151.28004"
"NSW","woy woy","2011",311000,14265,"patonga","-33.53624","151.28004"
"NSW","woy woy","2012",265500,14266,"patonga","-33.53624","151.28004"
"NSW","woy woy","2013",346250,14267,"patonga","-33.53624","151.28004"
"NSW","woy woy","2014",387500,14268,"patonga","-33.53624","151.28004"
"NSW","woy woy","2015",420000,14269,"patonga","-33.53624","151.28004"
"NSW","woy woy","2016",518750,14270,"patonga","-33.53624","151.28004"
"NSW","woy woy","2017",580000,14271,"patonga","-33.53624","151.28004"
"NSW","woy woy","2018",635000,14272,"patonga","-33.53624","151.28004"
"NSW","woy woy","2019",590000,14273,"patonga","-33.53624","151.28004"
"NSW","woy woy","2020",640000,14274,"patonga","-33.53624","151.28004"
"NSW","woy woy","2021",827500,14275,"patonga","-33.53624","151.28004"
"NSW","woy woy","2022",880000,14276,"patonga","-33.53624","151.28004"
"NSW","woy woy","2023",810000,14277,"patonga","-33.53624","151.28004"
"NSW","woy woy bay","2023",1150000,14278,"kariong","-33.45559","151.27311"
"NSW","wyee","2012",240000,14279,"wyee","-33.17258","151.45985"
"NSW","wyee","2021",620000,14280,"wyee","-33.17258","151.45985"
"NSW","wyee","2023",777500,14281,"wyee","-33.17258","151.45985"
"NSW","wyee point","2019",375000,14282,"bonnells bay","-33.10973","151.52379"
"NSW","wyee point","2022",170000,14283,"bonnells bay","-33.10973","151.52379"
"NSW","wyee point","2023",675000,14284,"bonnells bay","-33.10973","151.52379"
"NSW","wyoming","2008",216500,14285,"niagara park","-33.37876","151.34724"
"NSW","wyoming","2009",275000,14286,"niagara park","-33.37876","151.34724"
"NSW","wyoming","2010",323500,14287,"niagara park","-33.37876","151.34724"
"NSW","wyoming","2011",285000,14288,"niagara park","-33.37876","151.34724"
"NSW","wyoming","2012",340000,14289,"niagara park","-33.37876","151.34724"
"NSW","wyoming","2013",272500,14290,"niagara park","-33.37876","151.34724"
"NSW","wyoming","2014",320000,14291,"niagara park","-33.37876","151.34724"
"NSW","wyoming","2015",395000,14292,"niagara park","-33.37876","151.34724"
"NSW","wyoming","2016",517500,14293,"niagara park","-33.37876","151.34724"
"NSW","wyoming","2017",613750,14294,"niagara park","-33.37876","151.34724"
"NSW","wyoming","2018",620000,14295,"niagara park","-33.37876","151.34724"
"NSW","wyoming","2019",570000,14296,"niagara park","-33.37876","151.34724"
"NSW","wyoming","2020",641000,14297,"niagara park","-33.37876","151.34724"
"NSW","wyoming","2021",815500,14298,"niagara park","-33.37876","151.34724"
"NSW","wyoming","2022",845000,14299,"niagara park","-33.37876","151.34724"
"NSW","wyoming","2023",750000,14300,"niagara park","-33.37876","151.34724"
"NSW","wyong","2008",180000,14301,"mardi","-33.2924","151.40048"
"NSW","wyong","2009",250000,14302,"mardi","-33.2924","151.40048"
"NSW","wyong","2010",269000,14303,"mardi","-33.2924","151.40048"
"NSW","wyong","2011",272500,14304,"mardi","-33.2924","151.40048"
"NSW","wyong","2012",310000,14305,"mardi","-33.2924","151.40048"
"NSW","wyong","2013",292000,14306,"mardi","-33.2924","151.40048"
"NSW","wyong","2014",342250,14307,"mardi","-33.2924","151.40048"
"NSW","wyong","2015",410000,14308,"mardi","-33.2924","151.40048"
"NSW","wyong","2016",430000,14309,"mardi","-33.2924","151.40048"
"NSW","wyong","2017",470000,14310,"mardi","-33.2924","151.40048"
"NSW","wyong","2018",495000,14311,"mardi","-33.2924","151.40048"
"NSW","wyong","2019",480000,14312,"mardi","-33.2924","151.40048"
"NSW","wyong","2020",571000,14313,"mardi","-33.2924","151.40048"
"NSW","wyong","2021",718000,14314,"mardi","-33.2924","151.40048"
"NSW","wyong","2022",680000,14315,"mardi","-33.2924","151.40048"
"NSW","wyong","2023",635000,14316,"mardi","-33.2924","151.40048"
"NSW","wyongah","2008",180000,14317,"hamlyn terrace","-33.25323","151.47277"
"NSW","wyongah","2009",275000,14318,"hamlyn terrace","-33.25323","151.47277"
"NSW","wyongah","2010",313750,14319,"hamlyn terrace","-33.25323","151.47277"
"NSW","wyongah","2011",275000,14320,"hamlyn terrace","-33.25323","151.47277"
"NSW","wyongah","2012",275000,14321,"hamlyn terrace","-33.25323","151.47277"
"NSW","wyongah","2013",300000,14322,"hamlyn terrace","-33.25323","151.47277"
"NSW","wyongah","2014",375000,14323,"hamlyn terrace","-33.25323","151.47277"
"NSW","wyongah","2015",415000,14324,"hamlyn terrace","-33.25323","151.47277"
"NSW","wyongah","2016",433750,14325,"hamlyn terrace","-33.25323","151.47277"
"NSW","wyongah","2017",516000,14326,"hamlyn terrace","-33.25323","151.47277"
"NSW","wyongah","2018",510000,14327,"hamlyn terrace","-33.25323","151.47277"
"NSW","wyongah","2019",490000,14328,"hamlyn terrace","-33.25323","151.47277"
"NSW","wyongah","2020",505000,14329,"hamlyn terrace","-33.25323","151.47277"
"NSW","wyongah","2021",725000,14330,"hamlyn terrace","-33.25323","151.47277"
"NSW","wyongah","2022",770000,14331,"hamlyn terrace","-33.25323","151.47277"
"NSW","wyongah","2023",703000,14332,"hamlyn terrace","-33.25323","151.47277"
"NSW","yagoona","2008",330000,14333,"bankstown","-33.91991","151.03125"
"NSW","yagoona","2009",322500,14334,"bankstown","-33.91991","151.03125"
"NSW","yagoona","2010",282500,14335,"bankstown","-33.91991","151.03125"
"NSW","yagoona","2011",298000,14336,"bankstown","-33.91991","151.03125"
"NSW","yagoona","2012",357000,14337,"bankstown","-33.91991","151.03125"
"NSW","yagoona","2013",367000,14338,"bankstown","-33.91991","151.03125"
"NSW","yagoona","2014",422000,14339,"bankstown","-33.91991","151.03125"
"NSW","yagoona","2015",695000,14340,"bankstown","-33.91991","151.03125"
"NSW","yagoona","2016",790000,14341,"bankstown","-33.91991","151.03125"
"NSW","yagoona","2017",860000,14342,"bankstown","-33.91991","151.03125"
"NSW","yagoona","2018",800000,14343,"bankstown","-33.91991","151.03125"
"NSW","yagoona","2019",768000,14344,"bankstown","-33.91991","151.03125"
"NSW","yagoona","2020",805000,14345,"bankstown","-33.91991","151.03125"
"NSW","yagoona","2021",991000,14346,"bankstown","-33.91991","151.03125"
"NSW","yagoona","2022",1025000,14347,"bankstown","-33.91991","151.03125"
"NSW","yagoona","2023",1101000,14348,"bankstown","-33.91991","151.03125"
"NSW","yarramundi","2016",1155000,14349,"hawkesbury heights","-33.67019","150.6452"
"NSW","yarramundi","2017",1350000,14350,"hawkesbury heights","-33.67019","150.6452"
"NSW","yarramundi","2018",1247500,14351,"hawkesbury heights","-33.67019","150.6452"
"NSW","yarramundi","2019",1052500,14352,"hawkesbury heights","-33.67019","150.6452"
"NSW","yarramundi","2021",1750000,14353,"hawkesbury heights","-33.67019","150.6452"
"NSW","yarramundi","2022",1900000,14354,"hawkesbury heights","-33.67019","150.6452"
"NSW","yarramundi","2023",1900000,14355,"hawkesbury heights","-33.67019","150.6452"
"NSW","yarrawarrah","2008",559000,14356,"south sydney","-34.0439343040689","151.010694463348"
"NSW","yarrawarrah","2009",667500,14357,"south sydney","-34.0439343040689","151.010694463348"
"NSW","yarrawarrah","2010",675000,14358,"south sydney","-34.0439343040689","151.010694463348"
"NSW","yarrawarrah","2011",605000,14359,"south sydney","-34.0439343040689","151.010694463348"
"NSW","yarrawarrah","2012",602500,14360,"south sydney","-34.0439343040689","151.010694463348"
"NSW","yarrawarrah","2013",750000,14361,"south sydney","-34.0439343040689","151.010694463348"
"NSW","yarrawarrah","2014",740000,14362,"south sydney","-34.0439343040689","151.010694463348"
"NSW","yarrawarrah","2015",867500,14363,"south sydney","-34.0439343040689","151.010694463348"
"NSW","yarrawarrah","2016",958125,14364,"south sydney","-34.0439343040689","151.010694463348"
"NSW","yarrawarrah","2017",1122750,14365,"south sydney","-34.0439343040689","151.010694463348"
"NSW","yarrawarrah","2018",952500,14366,"south sydney","-34.0439343040689","151.010694463348"
"NSW","yarrawarrah","2019",1016000,14367,"south sydney","-34.0439343040689","151.010694463348"
"NSW","yarrawarrah","2020",1030000,14368,"south sydney","-34.0439343040689","151.010694463348"
"NSW","yarrawarrah","2021",1510000,14369,"south sydney","-34.0439343040689","151.010694463348"
"NSW","yarrawarrah","2022",1315000,14370,"south sydney","-34.0439343040689","151.010694463348"
"NSW","yarrawarrah","2023",1400500,14371,"south sydney","-34.0439343040689","151.010694463348"
"NSW","yarrawonga park","2022",600000,14372,"bonnells bay","-33.10973","151.52379"
"NSW","yarrawonga park","2023",850000,14373,"bonnells bay","-33.10973","151.52379"
"NSW","yattalunga","2022",780000,14374,"east gosford","-33.43514","151.35463"
"NSW","yattalunga","2023",1453500,14375,"east gosford","-33.43514","151.35463"
"NSW","yellow rock","2021",1527500,14376,"albion park","-34.58251","150.77615"
"NSW","yellow rock","2021",1527500,14377,"hawkesbury heights","-33.67019","150.6452"
"NSW","yellow rock","2022",882500,14378,"albion park","-34.58251","150.77615"
"NSW","yellow rock","2022",882500,14379,"hawkesbury heights","-33.67019","150.6452"
"NSW","yellow rock","2023",1327500,14380,"albion park","-34.58251","150.77615"
"NSW","yellow rock","2023",1327500,14381,"hawkesbury heights","-33.67019","150.6452"
"NSW","yennora","2016",390000,14382,"merrylands west","-33.83772","150.96755"
"NSW","yennora","2017",605000,14383,"merrylands west","-33.83772","150.96755"
"NSW","yennora","2019",290000,14384,"merrylands west","-33.83772","150.96755"
"NSW","yennora","2020",350000,14385,"merrylands west","-33.83772","150.96755"
"NSW","yennora","2021",930000,14386,"merrylands west","-33.83772","150.96755"
"NSW","yennora","2022",830000,14387,"merrylands west","-33.83772","150.96755"
"NSW","yennora","2023",760000,14388,"merrylands west","-33.83772","150.96755"
"NSW","yowie bay","2007",1175000,14389,"caringbah","-34.03534","151.12423"
"NSW","yowie bay","2008",930000,14390,"caringbah","-34.03534","151.12423"
"NSW","yowie bay","2009",850000,14391,"caringbah","-34.03534","151.12423"
"NSW","yowie bay","2010",946500,14392,"caringbah","-34.03534","151.12423"
"NSW","yowie bay","2011",925000,14393,"caringbah","-34.03534","151.12423"
"NSW","yowie bay","2012",1050000,14394,"caringbah","-34.03534","151.12423"
"NSW","yowie bay","2013",1060000,14395,"caringbah","-34.03534","151.12423"
"NSW","yowie bay","2014",1367500,14396,"caringbah","-34.03534","151.12423"
"NSW","yowie bay","2015",1650250,14397,"caringbah","-34.03534","151.12423"
"NSW","yowie bay","2016",1440000,14398,"caringbah","-34.03534","151.12423"
"NSW","yowie bay","2017",1790000,14399,"caringbah","-34.03534","151.12423"
"NSW","yowie bay","2018",1611000,14400,"caringbah","-34.03534","151.12423"
"NSW","yowie bay","2019",1937500,14401,"caringbah","-34.03534","151.12423"
"NSW","yowie bay","2020",1874010,14402,"caringbah","-34.03534","151.12423"
"NSW","yowie bay","2021",2395000,14403,"caringbah","-34.03534","151.12423"
"NSW","yowie bay","2022",2350000,14404,"caringbah","-34.03534","151.12423"
"NSW","yowie bay","2023",1958000,14405,"caringbah","-34.03534","151.12423"
"NSW","zara","2021",2595000,14406,"chillingham","-28.31209","153.2823"
"NSW","zetland","2005",490000,14407,"alexandria","-33.9082","151.19191"
"NSW","zetland","2006",700000,14408,"alexandria","-33.9082","151.19191"
"NSW","zetland","2007",695000,14409,"alexandria","-33.9082","151.19191"
"NSW","zetland","2008",600000,14410,"alexandria","-33.9082","151.19191"
"NSW","zetland","2009",720000,14411,"alexandria","-33.9082","151.19191"
"NSW","zetland","2010",950000,14412,"alexandria","-33.9082","151.19191"
"NSW","zetland","2011",955000,14413,"alexandria","-33.9082","151.19191"
"NSW","zetland","2012",810000,14414,"alexandria","-33.9082","151.19191"
"NSW","zetland","2013",905000,14415,"alexandria","-33.9082","151.19191"
"NSW","zetland","2014",1095000,14416,"alexandria","-33.9082","151.19191"
"NSW","zetland","2015",1497000,14417,"alexandria","-33.9082","151.19191"
"NSW","zetland","2016",1667500,14418,"alexandria","-33.9082","151.19191"
"NSW","zetland","2017",977500,14419,"alexandria","-33.9082","151.19191"
"NSW","zetland","2018",920000,14420,"alexandria","-33.9082","151.19191"
"NSW","zetland","2019",890000,14421,"alexandria","-33.9082","151.19191"
"NSW","zetland","2020",915000,14422,"alexandria","-33.9082","151.19191"
"NSW","zetland","2021",940000,14423,"alexandria","-33.9082","151.19191"
"NSW","zetland","2022",930000,14424,"alexandria","-33.9082","151.19191"
"NSW","zetland","2023",1000000,14425,"alexandria","-33.9082","151.19191"
"QLD","acacia ridge","2008",255000,14426,"acacia ridge","-27.58419","153.02086"
"QLD","acacia ridge","2009",350500,14427,"acacia ridge","-27.58419","153.02086"
"QLD","acacia ridge","2010",329000,14428,"acacia ridge","-27.58419","153.02086"
"QLD","acacia ridge","2011",342000,14429,"acacia ridge","-27.58419","153.02086"
"QLD","acacia ridge","2012",325000,14430,"acacia ridge","-27.58419","153.02086"
"QLD","acacia ridge","2013",320000,14431,"acacia ridge","-27.58419","153.02086"
"QLD","acacia ridge","2014",344000,14432,"acacia ridge","-27.58419","153.02086"
"QLD","acacia ridge","2015",360000,14433,"acacia ridge","-27.58419","153.02086"
"QLD","acacia ridge","2016",387175,14434,"acacia ridge","-27.58419","153.02086"
"QLD","acacia ridge","2017",406500,14435,"acacia ridge","-27.58419","153.02086"
"QLD","acacia ridge","2018",410000,14436,"acacia ridge","-27.58419","153.02086"
"QLD","acacia ridge","2019",390000,14437,"acacia ridge","-27.58419","153.02086"
"QLD","acacia ridge","2020",412500,14438,"acacia ridge","-27.58419","153.02086"
"QLD","acacia ridge","2021",530000,14439,"acacia ridge","-27.58419","153.02086"
"QLD","acacia ridge","2022",650000,14440,"acacia ridge","-27.58419","153.02086"
"QLD","acacia ridge","2023",625000,14441,"acacia ridge","-27.58419","153.02086"
"QLD","advancetown","2022",1700000,14442,"advancetown","-28.06242","153.27114"
"QLD","aeroglen","2022",462750,14443,"freshwater","-16.88311","145.71227"
"QLD","aeroglen","2023",665000,14444,"freshwater","-16.88311","145.71227"
"QLD","aitkenvale","2009",319500,14445,"annandale","-19.30938","146.78699"
"QLD","aitkenvale","2010",357000,14446,"annandale","-19.30938","146.78699"
"QLD","aitkenvale","2011",330000,14447,"annandale","-19.30938","146.78699"
"QLD","aitkenvale","2012",309000,14448,"annandale","-19.30938","146.78699"
"QLD","aitkenvale","2013",305000,14449,"annandale","-19.30938","146.78699"
"QLD","aitkenvale","2014",299000,14450,"annandale","-19.30938","146.78699"
"QLD","aitkenvale","2015",327500,14451,"annandale","-19.30938","146.78699"
"QLD","aitkenvale","2016",353500,14452,"annandale","-19.30938","146.78699"
"QLD","aitkenvale","2017",272500,14453,"annandale","-19.30938","146.78699"
"QLD","aitkenvale","2018",267500,14454,"annandale","-19.30938","146.78699"
"QLD","aitkenvale","2019",260000,14455,"annandale","-19.30938","146.78699"
"QLD","aitkenvale","2020",250000,14456,"annandale","-19.30938","146.78699"
"QLD","aitkenvale","2021",304000,14457,"annandale","-19.30938","146.78699"
"QLD","aitkenvale","2022",326250,14458,"annandale","-19.30938","146.78699"
"QLD","aitkenvale","2023",326000,14459,"annandale","-19.30938","146.78699"
"QLD","albany creek","2010",344000,14460,"albany creek","-27.35367","152.96824"
"QLD","albany creek","2012",278000,14461,"albany creek","-27.35367","152.96824"
"QLD","albany creek","2013",377000,14462,"albany creek","-27.35367","152.96824"
"QLD","albany creek","2014",386500,14463,"albany creek","-27.35367","152.96824"
"QLD","albany creek","2015",390000,14464,"albany creek","-27.35367","152.96824"
"QLD","albany creek","2016",358000,14465,"albany creek","-27.35367","152.96824"
"QLD","albany creek","2017",356000,14466,"albany creek","-27.35367","152.96824"
"QLD","albany creek","2018",617750,14467,"albany creek","-27.35367","152.96824"
"QLD","albany creek","2019",605000,14468,"albany creek","-27.35367","152.96824"
"QLD","albany creek","2020",620000,14469,"albany creek","-27.35367","152.96824"
"QLD","albany creek","2021",777629.5,14470,"albany creek","-27.35367","152.96824"
"QLD","albany creek","2022",856000,14471,"albany creek","-27.35367","152.96824"
"QLD","albany creek","2023",869000,14472,"albany creek","-27.35367","152.96824"
"QLD","alberton","2023",685000,14473,"alberton","-38.61624","146.6427"
"QLD","alberton","2023",685000,14474,"alberton","-27.70838","153.26583"
"QLD","albion","2009",545000,14475,"brooklyn","-37.81401","144.84097"
"QLD","albion","2009",545000,14476,"balmoral","-27.45673","153.06882"
"QLD","albion","2009",545000,14477,"albion","-21.32455","142.64924"
"QLD","albion","2010",388500,14478,"brooklyn","-37.81401","144.84097"
"QLD","albion","2010",388500,14479,"balmoral","-27.45673","153.06882"
"QLD","albion","2010",388500,14480,"albion","-21.32455","142.64924"
"QLD","albion","2011",397500,14481,"brooklyn","-37.81401","144.84097"
"QLD","albion","2011",397500,14482,"balmoral","-27.45673","153.06882"
"QLD","albion","2011",397500,14483,"albion","-21.32455","142.64924"
"QLD","albion","2012",590000,14484,"brooklyn","-37.81401","144.84097"
"QLD","albion","2012",590000,14485,"balmoral","-27.45673","153.06882"
"QLD","albion","2012",590000,14486,"albion","-21.32455","142.64924"
"QLD","albion","2013",598000,14487,"brooklyn","-37.81401","144.84097"
"QLD","albion","2013",598000,14488,"balmoral","-27.45673","153.06882"
"QLD","albion","2013",598000,14489,"albion","-21.32455","142.64924"
"QLD","albion","2014",485000,14490,"brooklyn","-37.81401","144.84097"
"QLD","albion","2014",485000,14491,"balmoral","-27.45673","153.06882"
"QLD","albion","2014",485000,14492,"albion","-21.32455","142.64924"
"QLD","albion","2015",445000,14493,"brooklyn","-37.81401","144.84097"
"QLD","albion","2015",445000,14494,"balmoral","-27.45673","153.06882"
"QLD","albion","2015",445000,14495,"albion","-21.32455","142.64924"
"QLD","albion","2016",480000,14496,"brooklyn","-37.81401","144.84097"
"QLD","albion","2016",480000,14497,"balmoral","-27.45673","153.06882"
"QLD","albion","2016",480000,14498,"albion","-21.32455","142.64924"
"QLD","albion","2017",492500,14499,"brooklyn","-37.81401","144.84097"
"QLD","albion","2017",492500,14500,"balmoral","-27.45673","153.06882"
"QLD","albion","2017",492500,14501,"albion","-21.32455","142.64924"
"QLD","albion","2018",470000,14502,"brooklyn","-37.81401","144.84097"
"QLD","albion","2018",470000,14503,"balmoral","-27.45673","153.06882"
"QLD","albion","2018",470000,14504,"albion","-21.32455","142.64924"
"QLD","albion","2019",410000,14505,"brooklyn","-37.81401","144.84097"
"QLD","albion","2019",410000,14506,"balmoral","-27.45673","153.06882"
"QLD","albion","2019",410000,14507,"albion","-21.32455","142.64924"
"QLD","albion","2020",670000,14508,"brooklyn","-37.81401","144.84097"
"QLD","albion","2020",670000,14509,"balmoral","-27.45673","153.06882"
"QLD","albion","2020",670000,14510,"albion","-21.32455","142.64924"
"QLD","albion","2021",480000,14511,"brooklyn","-37.81401","144.84097"
"QLD","albion","2021",480000,14512,"balmoral","-27.45673","153.06882"
"QLD","albion","2021",480000,14513,"albion","-21.32455","142.64924"
"QLD","albion","2022",495000,14514,"brooklyn","-37.81401","144.84097"
"QLD","albion","2022",495000,14515,"balmoral","-27.45673","153.06882"
"QLD","albion","2022",495000,14516,"albion","-21.32455","142.64924"
"QLD","albion","2023",495000,14517,"brooklyn","-37.81401","144.84097"
"QLD","albion","2023",495000,14518,"balmoral","-27.45673","153.06882"
"QLD","albion","2023",495000,14519,"albion","-21.32455","142.64924"
"QLD","alderley","2007",520000,14520,"paddington","-27.46037","152.99875"
"QLD","alderley","2009",640000,14521,"paddington","-27.46037","152.99875"
"QLD","alderley","2010",620000,14522,"paddington","-27.46037","152.99875"
"QLD","alderley","2011",502000,14523,"paddington","-27.46037","152.99875"
"QLD","alderley","2012",520000,14524,"paddington","-27.46037","152.99875"
"QLD","alderley","2013",560000,14525,"paddington","-27.46037","152.99875"
"QLD","alderley","2014",581000,14526,"paddington","-27.46037","152.99875"
"QLD","alderley","2015",630500,14527,"paddington","-27.46037","152.99875"
"QLD","alderley","2016",661250,14528,"paddington","-27.46037","152.99875"
"QLD","alderley","2017",678500.5,14529,"paddington","-27.46037","152.99875"
"QLD","alderley","2018",758750,14530,"paddington","-27.46037","152.99875"
"QLD","alderley","2019",678000,14531,"paddington","-27.46037","152.99875"
"QLD","alderley","2020",735000,14532,"paddington","-27.46037","152.99875"
"QLD","alderley","2021",829000,14533,"paddington","-27.46037","152.99875"
"QLD","alderley","2022",720000,14534,"paddington","-27.46037","152.99875"
"QLD","alderley","2023",983000,14535,"paddington","-27.46037","152.99875"
"QLD","alexandra headland","2009",260000,14536,"alexandra headland","-26.66963","153.10528"
"QLD","alexandra headland","2010",327500,14537,"alexandra headland","-26.66963","153.10528"
"QLD","alexandra headland","2011",329000,14538,"alexandra headland","-26.66963","153.10528"
"QLD","alexandra headland","2012",347500,14539,"alexandra headland","-26.66963","153.10528"
"QLD","alexandra headland","2013",332500,14540,"alexandra headland","-26.66963","153.10528"
"QLD","alexandra headland","2014",350000,14541,"alexandra headland","-26.66963","153.10528"
"QLD","alexandra headland","2015",462000,14542,"alexandra headland","-26.66963","153.10528"
"QLD","alexandra headland","2016",408000,14543,"alexandra headland","-26.66963","153.10528"
"QLD","alexandra headland","2017",437500,14544,"alexandra headland","-26.66963","153.10528"
"QLD","alexandra headland","2018",535000,14545,"alexandra headland","-26.66963","153.10528"
"QLD","alexandra headland","2019",435000,14546,"alexandra headland","-26.66963","153.10528"
"QLD","alexandra headland","2020",575000,14547,"alexandra headland","-26.66963","153.10528"
"QLD","alexandra headland","2021",840000,14548,"alexandra headland","-26.66963","153.10528"
"QLD","alexandra headland","2022",765000,14549,"alexandra headland","-26.66963","153.10528"
"QLD","alexandra headland","2023",735000,14550,"alexandra headland","-26.66963","153.10528"
"QLD","alexandra hills","2009",257500,14551,"alexandra hills","-27.53916","153.22916"
"QLD","alexandra hills","2010",205000,14552,"alexandra hills","-27.53916","153.22916"
"QLD","alexandra hills","2011",260500,14553,"alexandra hills","-27.53916","153.22916"
"QLD","alexandra hills","2012",260000,14554,"alexandra hills","-27.53916","153.22916"
"QLD","alexandra hills","2014",274000,14555,"alexandra hills","-27.53916","153.22916"
"QLD","alexandra hills","2015",316000,14556,"alexandra hills","-27.53916","153.22916"
"QLD","alexandra hills","2016",290500,14557,"alexandra hills","-27.53916","153.22916"
"QLD","alexandra hills","2017",330000,14558,"alexandra hills","-27.53916","153.22916"
"QLD","alexandra hills","2018",439000,14559,"alexandra hills","-27.53916","153.22916"
"QLD","alexandra hills","2019",455000,14560,"alexandra hills","-27.53916","153.22916"
"QLD","alexandra hills","2020",490000,14561,"alexandra hills","-27.53916","153.22916"
"QLD","alexandra hills","2021",610500,14562,"alexandra hills","-27.53916","153.22916"
"QLD","alexandra hills","2022",731250,14563,"alexandra hills","-27.53916","153.22916"
"QLD","alexandra hills","2023",710000,14564,"alexandra hills","-27.53916","153.22916"
"QLD","algester","2007",420000,14565,"acacia ridge","-27.58419","153.02086"
"QLD","algester","2008",328250,14566,"acacia ridge","-27.58419","153.02086"
"QLD","algester","2009",383300,14567,"acacia ridge","-27.58419","153.02086"
"QLD","algester","2010",419500,14568,"acacia ridge","-27.58419","153.02086"
"QLD","algester","2011",395000,14569,"acacia ridge","-27.58419","153.02086"
"QLD","algester","2012",378000,14570,"acacia ridge","-27.58419","153.02086"
"QLD","algester","2013",419000,14571,"acacia ridge","-27.58419","153.02086"
"QLD","algester","2014",446500,14572,"acacia ridge","-27.58419","153.02086"
"QLD","algester","2015",477500,14573,"acacia ridge","-27.58419","153.02086"
"QLD","algester","2016",468000,14574,"acacia ridge","-27.58419","153.02086"
"QLD","algester","2017",490500,14575,"acacia ridge","-27.58419","153.02086"
"QLD","algester","2018",520000,14576,"acacia ridge","-27.58419","153.02086"
