"price","dateSold","address","suburb","state","beds","baths","parking","propertyType","landSize","yearSold","monthSold"
450000,2020-09-24,"5/1927 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2020","09"
1675000,2020-10-06,"20/106 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",274,"2020","10"
440000,2020-09-29,"12/1923 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2020","09"
853000,2020-10-26,"83/72 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","10"
720000,2020-09-17,"22/136 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2020","09"
435000,2020-10-12,"1034/1 Ocean Street BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2020","10"
770800,2020-09-15,"51/114 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","09"
430000,2020-10-21,"11/1740 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2020","10"
645000,2020-09-16,"6/17 George Street East BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2020","09"
1230000,2020-10-27,"10/2 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",2,1,NA,"ApartmentUnitFlat",0,"2020","10"
460000,2020-10-13,"1008/1 Ocean Street BURLEIGH HEADS","burleigh heads","QLD",2,1,2,"ApartmentUnitFlat",0,"2020","10"
508000,2020-10-28,"7/2 Stanley Street BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2020","10"
599000,2020-10-27,"3B/52 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","10"
420000,2020-10-13,"341/15 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2020","10"
1350000,2020-09-28,"27/146 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","09"
549000,2020-10-26,"24/1880 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","10"
8e+05,2020-09-03,"1/29 Cnr West Burleigh & Stephen Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2020","09"
440000,2020-08-03,"3/26 Stephens Street BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2020","08"
270000,2020-08-04,"15/1921 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",1,1,1,"ApartmentUnitFlat",0,"2020","08"
305000,2020-07-26,"48/1921 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",1,1,1,"ApartmentUnitFlat",0,"2020","07"
435000,2020-08-29,"1/1881 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2020","08"
630000,2020-07-23,"8/24 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","07"
950000,2020-08-10,"2077/1 Ocean Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2020","08"
505000,2020-07-29,"4/1880 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2020","07"
308000,2020-09-03,"30/5 Fourth Avenue BURLEIGH HEADS","burleigh heads","QLD",1,1,1,"ApartmentUnitFlat",0,"2020","09"
2e+06,2020-08-27,"ONE Burleigh Headland Apartment 4 / 1 Nathan Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2020","08"
1900000,2020-08-04,"6/64 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,NA,"ApartmentUnitFlat",0,"2020","08"
620000,2020-08-31,"5A/3 Second Avenue BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2020","08"
670000,2020-09-03,"3/22 Ewart Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","09"
535000,2020-08-24,"2/34 Burleigh St BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","08"
515000,2020-09-02,"1/29 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2020","09"
465000,2020-09-13,"1024/1 Ocean Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","09"
430000,2020-08-16,"26/29 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2020","08"
565000,2020-09-15,"8/18 Ikkina Road BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","09"
627000,2020-09-06,"1026/1 Ocean Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2020","09"
480000,2020-09-11,"Unit 13/19-23 George St E BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","09"
819900,2020-06-29,"137/1969-1971 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"NewApartments",0,"2020","06"
599900,2020-06-29,"6/1969-1971 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"NewApartments",0,"2020","06"
1066000,2020-05-31,"18/170 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"ApartmentUnitFlat",0,"2020","05"
685000,2020-07-20,"10/60 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","07"
462500,2020-05-14,"601/220 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2020","05"
410000,2020-05-19,"10/1740 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2020","05"
680000,2020-05-04,"11 Southern Cross/114 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",3025,"2020","05"
850000,2020-06-21,"2091/2 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2020","06"
705000,2020-05-26,"27/72 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","05"
1950000,2020-05-28,"8/64 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2020","05"
525000,2020-07-16,"8/1 Stephens Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2020","07"
445000,2020-05-20,"6/1927 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2020","05"
470000,2020-05-10,"4 19-23 George Street East BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","05"
605000,2020-07-12,"12/34 Hill Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","07"
620000,2020-06-23,"2071/1 Ocean Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2020","06"
520000,2020-07-08,"1/37 Stephens Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2020","07"
920000,2020-05-31,"1065/2-14 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","05"
851000,2020-07-11,"3/146 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","07"
830000,2020-07-08,"5/60 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"ApartmentUnitFlat",0,"2020","07"
890000,2020-06-14,"118/45 Hayle Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","06"
5e+05,2020-03-30,"23/300 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","03"
507500,2020-02-16,"14/1880-1888 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","02"
407000,2020-02-27,"2026/2 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",1,1,1,"ApartmentUnitFlat",0,"2020","02"
460000,2020-02-27,"5/29 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2020","02"
440000,2020-03-03,"2/14 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,1,2,"ApartmentUnitFlat",0,"2020","03"
1290000,2020-03-08,"66/72 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2020","03"
990000,2020-02-18,"12/146 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","02"
460000,2020-02-23,"11/1925 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2020","02"
480000,2020-04-21,"39/1941 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","04"
452500,2020-04-23,"18/29 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","04"
432500,2020-03-08,"2/1 Burrabee Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","03"
1250000,2020-03-17,"49/70-72 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2020","03"
1030000,2020-03-13,"21B/3 Second Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","03"
305000,2020-02-18,"29/1921 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",1,1,1,"ApartmentUnitFlat",0,"2020","02"
530000,2020-03-16,"2012/1 Ocean Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2020","03"
472500,2020-04-20,"12/19-23 George Street East BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","04"
770000,2020-04-20,"12 Southern Cross/114 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",3025,"2020","04"
490000,2020-04-07,"12/11 Hayle Street BURLEIGH HEADS","burleigh heads","QLD",2,1,2,"ApartmentUnitFlat",0,"2020","04"
435500,2020-04-07,"44/29 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2020","04"
610000,2020-04-16,"3/18 Brake Street BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2020","04"
447500,2020-02-12,"254/19 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2020","02"
857000,2020-01-12,"1/28 East Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2020","01"
587500,2020-01-15,"1001/1855 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2020","01"
755000,2020-01-18,"75/45 Hayle Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","01"
885000,2020-01-27,"5/30 Stephens Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",231,"2020","01"
305000,2020-01-15,"17/1921 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",1,1,1,"ApartmentUnitFlat",0,"2020","01"
708000,2020-02-05,"14D/52 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","02"
1750000,2020-02-04,"5/64 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",1011,"2020","02"
457000,2020-01-14,"4/21 Bullimah Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2020","01"
3e+05,2020-01-23,"21/1921 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",1,1,1,"ApartmentUnitFlat",0,"2020","01"
1600000,2020-01-16,"Element Apartment 18 - 106 to 108 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2020","01"
590000,2020-01-05,"2056/1 Ocean Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2020","01"
550000,2020-01-30,"2055/1 Ocean Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2020","01"
570000,2020-02-10,"7/31 Connor Street BURLEIGH HEADS","burleigh heads","QLD",2,1,2,"ApartmentUnitFlat",0,"2020","02"
492000,2020-01-31,"27/19-23 George Street East BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2020","01"
3150000,2020-02-12,"Element Apartment 35 106-108 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,3,3,"ApartmentUnitFlat",0,"2020","02"
376000,2020-02-14,"6/1873 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2020","02"
735250,2020-01-22,"25/100 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2020","01"
453247,2020-01-23,"2/21 Bullimah Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2020","01"
565000,2020-01-22,"903/1855 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2020","01"
540000,2019-11-26,"33/136 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","11"
460000,2020-01-05,"6/30 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2020","01"
506000,2019-12-12,"17/1941 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","12"
499000,2019-12-05,"232/19 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2019","12"
775000,2019-12-02,"48/114 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","12"
440000,2019-12-11,"3/141 George Street West BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2019","12"
541000,2019-12-10,"49/1941 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","12"
689000,2019-12-10,"8C/3 Second Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","12"
540000,2019-11-28,"Lot 12/72 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2019","11"
519000,2019-12-29,"15/29a Paradise Grove Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2019","12"
437000,2019-12-12,"1/12 Stanley Street BURLEIGH HEADS","burleigh heads","QLD",2,1,2,"ApartmentUnitFlat",0,"2019","12"
417000,2019-12-19,"36/1911 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2019","12"
835000,2019-12-02,"2/164 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","12"
730000,2019-11-29,"20/202 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","11"
1050000,2019-12-22,"29/186 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","12"
435000,2020-01-01,"8/182 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",1,1,1,"ApartmentUnitFlat",1012,"2020","01"
832000,2020-01-02,"Unit 3/1 Hill Ave BURLEIGH HEADS","burleigh heads","QLD",4,3,3,"ApartmentUnitFlat",0,"2020","01"
590000,2019-12-10,"6/136 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","12"
840000,2019-12-05,"5/96 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,1,2,"ApartmentUnitFlat",0,"2019","12"
1090000,2019-12-16,"4/158 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,1,2,"ApartmentUnitFlat",0,"2019","12"
440000,2019-11-10,"27/1941 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","11"
490000,2019-09-30,"5/2 Stephens Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2019","09"
520000,2019-10-02,"103/1855 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2019","10"
950000,2019-11-04,"40/60 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","11"
535000,2019-10-10,"41/4 Park Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","10"
472500,2019-10-29,"Unit 3/7 Albert St BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2019","10"
310000,2019-10-09,"9/1849 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",1,1,1,"ApartmentUnitFlat",801,"2019","10"
268000,2019-11-03,"14/1917 - 1921 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",1,1,1,"ApartmentUnitFlat",0,"2019","11"
593000,2019-10-13,"2/17 George Street East BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2019","10"
615000,2019-10-02,"2/16 Djerral Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2019","10"
670000,2019-10-21,"10E/52 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","10"
625000,2019-11-07,"1/21 Hill Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","11"
944000,2019-10-25,"1201/29 Hill Avenue BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"ApartmentUnitFlat",0,"2019","10"
830000,2019-11-15,"23/60 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"ApartmentUnitFlat",0,"2019","11"
495000,2019-10-29,"12/2 Stephens Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2019","10"
540000,2019-10-30,"2061/1 Ocean Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2019","10"
491000,2019-11-19,"6/6 Fifth Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","11"
1590000,2019-11-11,"North Beach Apartment 4 Cnr Kratzmann Av & Burleigh Heads Esp BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2019","11"
699000,2019-09-27,"6/158 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2019","09"
491000,2019-11-11,"6/6 Fifth Avenue BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","11"
3e+05,2019-08-19,"9/1921 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",1,1,1,"ApartmentUnitFlat",0,"2019","08"
6e+05,2019-09-01,"38/29 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2019","09"
715000,2019-09-01,"11/202 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","09"
625000,2019-08-20,"7E/52 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","08"
555000,2019-08-21,"20/2 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2019","08"
590000,2019-08-26,"3/22 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2019","08"
725000,2019-08-27,"14a/52 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","08"
475000,2019-08-27,"2018/1 Ocean Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2019","08"
958000,2019-09-22,"2/72 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2019","09"
310000,2019-09-01,"7/14 Beelyu Street BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2019","09"
410000,2019-09-26,"237/19 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,1,2,"ApartmentUnitFlat",0,"2019","09"
477250,2019-09-05,"1/7 Hayle Street BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2019","09"
730000,2019-08-25,"81/70-72 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","08"
709000,2019-09-05,"1041/2-14 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","09"
340000,2019-08-19,"1134/1 Ocean Street BURLEIGH HEADS","burleigh heads","QLD",1,1,1,"ApartmentUnitFlat",0,"2019","08"
406000,2019-09-10,"8/1873 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2019","09"
935000,2019-09-08,"15/146 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","09"
710000,2019-09-14,"9E/52 Goodwin Terrace BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","09"
435000,2019-09-14,"2/21 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2019","09"
493000,2019-09-26,"26/21 George Street East BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2019","09"
579000,2019-07-21,"6/136 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","07"
6e+05,2019-07-11,"5/114 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","07"
570000,2019-07-17,"4/6 Stephens Street BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2019","07"
581000,2019-07-15,"7/22 Ewart Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","07"
660000,2019-06-30,"27/7 First Avenue BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2019","06"
1525000,2019-07-14,"201 Ivory 1 Fifth Avenue BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2019","07"
380000,2019-07-02,"Unit 13/29 Burleigh St BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2019","07"
840000,2019-07-09,"25/4 Park Avenue BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2019","07"
1102500,2019-07-16,"17/186-192 Indigo Blue The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"ApartmentUnitFlat",0,"2019","07"
519000,2019-06-25,"2002/1 Ocean Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2019","06"
450000,2019-08-14,"1104/1 Ocean BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","08"
550000,2019-07-03,"7/2 Brake Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2019","07"
1300000,2019-08-14,"54/70-72 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2019","08"
630000,2019-07-26,"38/1 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2019","07"
430000,2019-08-19,"23/29 Burleigh Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2019","08"
670000,2019-08-11,"5/13 Stephens St BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2019","08"
789000,2019-07-29,"32/170 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","07"
611000,2019-08-19,"Lot 11/72 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","08"
520000,2019-08-09,"2003/1 Ocean Street BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2019","08"
770000,2019-07-15,"10/114 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","07"
665000,2019-05-23,"7/88 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,1,"ApartmentUnitFlat",0,"2019","05"
1450000,2019-06-12,"4/78 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",3,2,2,"ApartmentUnitFlat",0,"2019","06"
415000,2019-06-20,"3/1941 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","06"
452000,2019-06-23,"5/1881 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2019","06"
920000,2019-06-02,"3/29 Ewart Street BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","06"
560000,2019-06-04,"9/29 West Burleigh Road BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2019","06"
490000,2019-05-03,"Unit 4/14 Brake St BURLEIGH HEADS","burleigh heads","QLD",2,2,1,"ApartmentUnitFlat",0,"2019","05"
480000,2019-06-06,"13/29 West Burleigh Road BURLEIGH HEADS","burleigh heads","QLD",2,2,2,"ApartmentUnitFlat",0,"2019","06"
420000,2019-05-09,"38/1911 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2019","05"
550000,2019-05-17,"29/72 The Esplanade BURLEIGH HEADS","burleigh heads","QLD",2,1,1,"ApartmentUnitFlat",0,"2019","05"
275000,2019-05-09,"45/1921 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",1,1,1,"ApartmentUnitFlat",0,"2019","05"
340000,2019-05-15,"202/1855 Gold Coast Highway BURLEIGH HEADS","burleigh heads","QLD",1,1,1,"ApartmentUnitFlat",0,"2019","05"
