"price","dateSold","address","suburb","state","beds","baths","parking","propertyType","landSize"
"500000","2021-06-23","28 / 302 CHRISTINE AVENUE VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"585000","2021-04-28","3/38 Majorca Crescent VARSITY LAKES","VARSITY LAKES","QLD","3","2","3","Townhouse","0"
"535000","2021-04-27","49/2 Coolgardie Street ELANORA","ELANORA","QLD","3","1","2","Townhouse","0"
"665000","2021-05-02","6/2 Geraldton Drive VARSITY LAKES","VARSITY LAKES","QLD","4","2","2","Townhouse","0"
"750000","2021-05-04","4/11 Cezaire Ave VARSITY LAKES","VARSITY LAKES","QLD","4","2","2","Townhouse","0"
"557500","2021-05-25","12/12-16 Bottlewood Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","136"
"950000","2021-05-23","3/25 Twenty-Seventh Avenue PALM BEACH","PALM BEACH","QLD","3","2","1","Townhouse","0"
"455000","2021-06-15","2/36 Fracsott Avenue VARSITY LAKES","VARSITY LAKES","QLD","2","1","1","Townhouse","0"
"515000","2021-06-15","10/6 Cardona Court REEDY CREEK","REEDY CREEK","QLD","3","1","1","Townhouse","0"
"489000","2021-06-06","46/302 Christine Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","0"
"570000","2021-06-15","17/2 North Shore Ave VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"562000","2021-05-30","21/18 Bottlewood Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","3","2","Townhouse","204"
"575000","2021-05-30","1/43 Murtha Drive ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"602000","2021-05-31","5/270 Christine Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","1","2","Townhouse","216"
"499000","2021-05-17","53A/1-7 Ridgevista Court REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","0"
"885000","2021-06-03","2/56 Bridgewater Drive VARSITY LAKES","VARSITY LAKES","QLD","4","3","2","Townhouse","0"
"568000","2021-05-31","5/15 Blue Ridge Crescent VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"585000","2021-06-13","1/14 Gammon Drive VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"720000","2021-06-29","16/2-18 Beachcomber Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","2","2","Townhouse","0"
"497000","2021-06-27","133/43 Murtha Drive ELANORA","ELANORA","QLD","3","1","1","Townhouse","0"
"620000","2021-03-10","4/19 Rees Court ELANORA","ELANORA","QLD","3","2","2","Townhouse","0"
"475000","2021-03-18","97/19 Carina Peak Drive VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"610000","2021-04-10","1/46 Bayswater Avenue VARSITY LAKES","VARSITY LAKES","QLD","4","2","4","Townhouse","0"
"455000","2021-04-11","37/220 Christine Avenue BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","1","Townhouse","0"
"440000","2021-03-17","40/30 Gemvale Road REEDY CREEK","REEDY CREEK","QLD","3","1","2","Townhouse","0"
"450000","2021-04-12","2/6 cardona Court REEDY CREEK","REEDY CREEK","QLD","3","1","1","Townhouse","0"
"376000","2021-03-25","42/30 Gemvale Rd REEDY CREEK","REEDY CREEK","QLD","2","1","2","Townhouse","0"
"395000","2021-03-18","85A/1-7 Ridgevista Court REEDY CREEK","REEDY CREEK","QLD","3","2","1","Townhouse","0"
"487000","2021-03-11","57/302 Christine Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"500000","2021-03-22","1/4 Acton Drive VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","0"
"616000","2021-04-05","E33/1 Great Hall Drive MIAMI","MIAMI","QLD","3","2","2","Townhouse","0"
"785000","2021-04-27","14/67 Doubleview Drive ELANORA","ELANORA","QLD","3","2","2","Townhouse","213"
"400000","2021-04-27","6/15 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","2","1","1","Townhouse","203"
"465000","2021-04-11","99/43 Murtha Drive ELANORA","ELANORA","QLD","3","1","1","Townhouse","0"
"665000","2021-04-19","30/13 Shrike Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","2","1","Townhouse","0"
"615000","2021-04-15","3/7 Cupania Place ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"535000","2021-03-28","55/302 Christine Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"680000","2021-04-12","62 Venice Street BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"495000","2021-04-26","Unit 34/232 Guineas Creek Road ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"432000","2021-04-19","24/5-15 Galeen Dve BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","1","1","Townhouse","0"
"420000","2021-02-16","unit 57/31 Simpsons Road ELANORA","ELANORA","QLD","3","2","2","Townhouse","0"
"785000","2021-02-17","2/27-33 Beachcomber Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"545000","2021-03-03","116/2-10 Coolgardie Street ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"460000","2021-02-28","12/15 Simpsons Road ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"555000","2021-02-21","3/9 Sunbird Street BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","1","2","Townhouse","105"
"505000","2021-02-21","104/19 Carina Peak Drive VARSITY LAKES","VARSITY LAKES","QLD","4","2","2","Townhouse","0"
"550000","2021-02-14","2/3-5 Cotinga Crescent BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","1","1","Townhouse","0"
"420000","2021-02-24","41/1 Warbler Parade VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","134"
"433000","2021-02-16","67/21 REGENSBERG CLOSE VARSITY LAKES","VARSITY LAKES","QLD","3","2","3","Townhouse","23"
"517000","2021-02-22","21/105 Christine Avenue BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","1","2","Townhouse","0"
"390000","2021-02-11","76/1 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","3","2","1","Townhouse","0"
"510000","2021-02-04","105/2-10 Coolgardie Street ELANORA","ELANORA","QLD","3","2","2","Townhouse","118"
"685000","2021-03-03","28/13 Shrike Crt BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","2","1","Townhouse","0"
"561000","2021-02-15","3/3 Glasshouse Drive VARSITY LAKES","VARSITY LAKES","QLD","4","3","3","Townhouse","0"
"475000","2021-03-01","7A/1-7 Ridgevista Court REEDY CREEK","REEDY CREEK","QLD","3","2","1","Townhouse","150"
"417000","2021-02-04","31/15 Simpsons Road ELANORA","ELANORA","QLD","3","2","2","Townhouse","94"
"465000","2021-02-25","100/19 Carina Peak Drive VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"490000","2021-02-11","4/8 Alexandrina Drive VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"520000","2021-02-27","12/302 Christine Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"460000","2021-03-05","63A/1-7 Ridgevista Court REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","0"
"348000","2021-02-02","33/31 Simpsons Road ELANORA","ELANORA","QLD","2","1","2","Townhouse","0"
"570000","2020-12-17","42/29-49 varsity parade VARSITY LAKES","VARSITY LAKES","QLD","3","3","2","Townhouse","0"
"485000","2021-01-06","3/26 Dunlin Drive BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","1","1","Townhouse","0"
"670000","2020-12-17","31/13 Shrike Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","2","1","Townhouse","78"
"500000","2021-01-06","3/15 Blue Ridge Crescent VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"601000","2021-01-17","32/10-15 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","4","2","4","Townhouse","680"
"532000","2020-12-21","10/43 Doubleview Drive ELANORA","ELANORA","QLD","3","1","3","Townhouse","0"
"510000","2020-12-17","14/2 Geraldton Drive VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"510000","2020-12-29","4/8 KODIAK DRIVE VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","0"
"395000","2020-12-16","42/15 Simpsons Road ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"500000","2020-12-24","24/1 Assembly Drive VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","170"
"1002000","2021-01-18","19/36 Beachcomber Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"401000","2021-01-27","45/15 Simpsons Road ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"401000","2021-01-27","45/15 Simpsons Road ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"500000","2021-01-31","2/4 Acton Drive VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","86"
"630000","2021-01-28","3/11 Azzurra Drive VARSITY LAKES","VARSITY LAKES","QLD","4","3","2","Townhouse","0"
"531300","2021-02-02","20/18 Bottlewood Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","1","Townhouse","204"
"985000","2021-01-23","1/65 Albion Avenue MIAMI","MIAMI","QLD","3","2","1","Townhouse","0"
"530000","2021-01-04","30/2-10 Coolgardie Street ELANORA","ELANORA","QLD","3","1","2","Townhouse","119"
"587000","2021-01-24","2/2 Duxton Drive VARSITY LAKES","VARSITY LAKES","QLD","4","2","2","Townhouse","0"
"368000","2020-11-09","Unit 11/232 Guineas Creek Road ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"525000","2020-12-03","3/1 Campelles Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","96"
"520000","2020-12-01","2/25 Wagtail Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","2","1","Townhouse","0"
"565000","2020-11-18","12/22 Dunlin Drive BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","3","1","Townhouse","0"
"1030000","2020-12-13","2/8 Fourteenth Avenue PALM BEACH","PALM BEACH","QLD","3","2","2","Townhouse","0"
"526500","2020-11-15","20/2 Cassowary Drive BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"405000","2020-12-16","88A/1-7 Ridgevista Court REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","0"
"1190000","2020-12-13","2/105 Laguna Avenue PALM BEACH","PALM BEACH","QLD","4","3","2","Townhouse","0"
"630000","2020-11-18","3/10 Sapphire Place ELANORA","ELANORA","QLD","3","2","2","Townhouse","0"
"496500","2020-11-19","17/2 Cassowary Drive BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"475000","2020-12-01","10/12 Geraldton Drive VARSITY LAKES","VARSITY LAKES","QLD","4","2","2","Townhouse","0"
"385000","2020-11-12","25/1 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","0"
"489000","2020-11-16","5/18 Bottlewood Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","125"
"491000","2020-12-07","68/19 Carina Peak Drive VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"395200","2020-12-13","23/1 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","155"
"591500","2020-11-29","41/28 Castello Circuit VARSITY LAKES","VARSITY LAKES","QLD","3","2","4","Townhouse","280"
"427000","2020-11-18","44/3-21 Regensberg Close VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"356000","2020-12-16","27/12 Landau Court MIAMI","MIAMI","QLD","2","1","1","Townhouse","0"
"525000","2020-12-03","18/105 Christine Avenue BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","1","2","Townhouse","0"
"610000","2020-12-15","11/29 Port Peyra Crescent VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","130"
"590000","2020-11-09","1/18 Tourangeau Crescent VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"538000","2020-09-29","2/2 Mauritius Court VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"390500","2020-09-25","39/5-15 Galeen Dve BURLEIGH WATERS","BURLEIGH WATERS","QLD","4","2","2","Townhouse","0"
"445000","2020-09-30","173/2-10 Coolgardie Street ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"578500","2020-10-07","1/76 Bayswater Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","194"
"435000","2020-10-15","11/323 Christine Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","131"
"650000","2020-10-30","2/7 Saleya Drive VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","172"
"830000","2020-11-05","2/19 Magnoli Circuit PALM BEACH","PALM BEACH","QLD","3","2","2","Townhouse","0"
"319000","2020-10-07","83/31 Simpsons Road ELANORA","ELANORA","QLD","2","1","2","Townhouse","0"
"442500","2020-09-29","16/302 Christine Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","150"
"440000","2020-10-18","3/13 Mapleton Circuit VARSITY LAKES","VARSITY LAKES","QLD","4","2","2","Townhouse","0"
"418000","2020-10-06","75/31 Simpsons Road ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"830000","2020-10-25","2/2071 Gold Coast Highway MIAMI","MIAMI","QLD","3","2","2","Townhouse","0"
"415000","2020-10-29","9/9-15 Harrier Drive BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","1","2","Townhouse","0"
"450000","2020-11-08","102/43 Murtha Drive ELANORA","ELANORA","QLD","3","2","2","Townhouse","0"
"390000","2020-10-11"," BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","1","Townhouse","0"
"475000","2020-10-28","75/19 Carina Peak Drive VARSITY LAKES","VARSITY LAKES","QLD","4","2","2","Townhouse","0"
"345000","2020-10-20","6/13 Encamp Street REEDY CREEK","REEDY CREEK","QLD","2","2","2","Townhouse","0"
"415000","2020-10-26","27/1 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","3","2","1","Townhouse","0"
"368000","2020-10-22","57/2-10 Coolgardie Street ELANORA","ELANORA","QLD","3","1","1","Townhouse","0"
"424000","2020-09-03","Unit 94/302 Christine Ave VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","0"
"365000","2020-09-01","14/1 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","0"
"472500","2020-09-20","6/1 Assembly Drive VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","0"
"420000","2020-09-10","63/15 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","3","1","1","Townhouse","0"
"590000","2020-09-06","1/19 Castello Circuit VARSITY LAKES","VARSITY LAKES","QLD","3","3","2","Townhouse","202"
"345000","2020-09-24","105/2-10 Coolgardie Street ELANORA","ELANORA","QLD","3","1","1","Townhouse","0"
"430000","2020-08-31","13/2 North Shore Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"447500","2020-09-08","6/6-8 Warbler Parade VARSITY LAKES","VARSITY LAKES","QLD","3","2","3","Townhouse","0"
"365000","2020-09-01","14/1 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","0"
"435000","2020-09-13","15/302 Christine Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","100"
"415000","2020-09-01","9/27-33 Mattocks Road BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","1","1","Townhouse","116"
"415000","2020-09-08","14/6 Lowood Crt VARSITY LAKES","VARSITY LAKES","QLD","3","1","2","Townhouse","0"
"389000","2020-09-15","13/1 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","1"
"548000","2020-08-31","22/1 Assembly Dve VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"447500","2020-09-16"," VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"410000","2020-09-08","25/302 Christine Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"341000","2020-09-02","19/15 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","2","1","1","Townhouse","0"
"440000","2020-09-22","68/1 Warbler Parade VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","0"
"380000","2020-09-11","65/30 Gemvale Road REEDY CREEK","REEDY CREEK","QLD","3","1","2","Townhouse","0"
"376000","2020-09-23","32B/2-8 Ridgevista Court REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","0"
"600000","2020-07-23","20/29-49 Varsity Parade VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"535000","2020-07-19","5/10 Cezaire Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"535500","2020-07-28","3/1 Barbet Place BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","1","2","Townhouse","0"
"392000","2020-08-22","20/54 GEMVALE ROAD REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","0"
"450000","2020-08-04","26/12 Bottlewood Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"355000","2020-07-26","53/30 Gemvale REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","0"
"383000","2020-07-27","10/10 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","0"
"475000","2020-07-21","2/1282 Gold Coast Highway PALM BEACH","PALM BEACH","QLD","2","1","1","Townhouse","1238"
"450000","2020-07-30","8/323 Christine Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"485000","2020-08-02","1/3 Pontoon Place VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"475000","2020-07-24","19/1 Assembly Drive VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","0"
"395000","2020-08-31","81/3-21 Regensberg Close VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","0"
"600000","2020-08-26","1/34 Sunbird Street BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","2","2","Townhouse","0"
"580000","2020-08-12","1/22 Sunbird Street BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","2","1","Townhouse","0"
"350000","2020-08-16","91/31 Simpsons Road ELANORA","ELANORA","QLD","2","1","4","Townhouse","0"
"425000","2020-08-17","32/302 Christine Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","160"
"607000","2020-08-27","6/31 North Shore Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"538000","2020-08-24","11/40 Sunbird Street BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","1","Townhouse","0"
"435000","2020-08-18","65/3-21 Regensberg Close VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","0"
"500000","2020-08-22","9/18 Carina Peak Drive VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"682000","2020-07-16","2/70 Galeen Drive BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"470000","2020-06-24","11/2 Coolgardie Street ELANORA","ELANORA","QLD","2","2","1","Townhouse","0"
"400500","2020-06-07","32/232 Guineas Creek Road ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"395000","2020-06-28","98/302 Christine Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","81"
"452000","2020-07-09","103/43 Murtha Drive ELANORA","ELANORA","QLD","3","2","2","Townhouse","0"
"417000","2020-07-14","29/232 Guineas Creek Road ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"700000","2020-05-31","9/21 Beachcomber Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","1","Townhouse","0"
"1015000","2020-07-07","4C Fifteenth Avenue PALM BEACH","PALM BEACH","QLD","4","3","2","Townhouse","0"
"433000","2020-06-29","16/2 North Shore Ave VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"405000","2020-07-12","10/5 Greenlands Drive VARSITY LAKES","VARSITY LAKES","QLD","3","1","1","Townhouse","234"
"345000","2020-07-01","24/232 Guineas Creek Road ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"575000","2020-06-14","3/32 Sunbird Street BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","1","1","Townhouse","0"
"342000","2020-06-28","41/15 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","2","1","1","Townhouse","0"
"440500","2020-06-22","2/14 Mulgrave Crescent VARSITY LAKES","VARSITY LAKES","QLD","2","2","1","Townhouse","0"
"475000","2020-07-06","2/18 Barbet Place BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","1","1","Townhouse","0"
"440000","2020-06-18","9/12 Bottlewood Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","1","Townhouse","0"
"431000","2020-07-13","70/3-21 Regensberg Close VARSITY LAKES","VARSITY LAKES","QLD","3","2","3","Townhouse","0"
"425000","2020-06-17","8/283 Nineteenth Avenue ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"484500","2020-07-16","Unit 3/1987 Gold Coast Hwy MIAMI","MIAMI","QLD","2","1","1","Townhouse","0"
"432000","2020-07-09","1/2 North Shore VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","0"
"985000","2020-05-28","15 Kallay Street MIAMI","MIAMI","QLD","3","3","2","Townhouse","0"
"360000","2020-04-13","16/232 Guineas Creek Road ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"412000","2020-04-23","9/13 Mapleton Circuit VARSITY LAKES","VARSITY LAKES","QLD","4","2","2","Townhouse","0"
"350000","2020-03-24","88/30 Gemvale Road REEDY CREEK","REEDY CREEK","QLD","3","1","2","Townhouse","0"
"515000","2020-05-10","24/43 Doubleview Drive ELANORA","ELANORA","QLD","3","1","1","Townhouse","0"
"345000","2020-03-15","40/15 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","2","1","2","Townhouse","0"
"373000","2020-04-21","16/30 Gemvale Road REEDY CREEK","REEDY CREEK","QLD","3","1","2","Townhouse","116"
"413000","2020-03-29","15/1 Warbler Parade VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","113"
"410000","2020-05-13","93/302 Christine Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","0"
"500000","2020-05-06","26/105 Christine Avenue BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","1","1","Townhouse","0"
"410000","2020-04-13","97/2 Coolgardie Street ELANORA","ELANORA","QLD","3","1","2","Townhouse","135"
"488000","2020-04-28","9/43 Doubleview Drive ELANORA","ELANORA","QLD","3","1","2","Townhouse","0"
"417000","2020-03-29","8/10 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","0"
"396000","2020-05-11","27/54 GEMVALE ROAD REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","0"
"365000","2020-05-07","8/54 Gemvale Road REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","0"
"420000","2020-04-26","2/3 Cotinga Crescent BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","1","1","Townhouse","0"
"410000","2020-05-19","90/302 Christine Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","113"
"435000","2020-04-30","2/17 Daisy Street ELANORA","ELANORA","QLD","3","1","2","Townhouse","0"
"468500","2020-05-11","5/13 Ranier Crescent VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"390000","2020-05-03","164/2-10 Coolgardie Street ELANORA","ELANORA","QLD","4","3","1","Townhouse","0"
"405000","2020-02-16","5/232 Guineas Creek Road ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"407000","2020-02-18","14/15 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","3","1","2","Townhouse","0"
"349000","2020-02-27","25/5-15 Galeen Drive BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","1","1","Townhouse","0"
"465000","2020-02-24","19/14 Shrike Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","1","1","Townhouse","0"
"740000","2020-02-14","10/21 Beachcomber Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"420000","2020-03-06","60/302 Christine Avenue VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","0"
"405000","2020-02-19","2/2 Palma Crescent VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"555000","2020-03-11","1/22 Twenty Seventh Avenue PALM BEACH","PALM BEACH","QLD","2","1","1","Townhouse","0"
"480000","2020-02-27","5/12 Shrike Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","2","1","1","Townhouse","0"
"440000","2020-02-20","26/43 Murtha Drive ELANORA","ELANORA","QLD","3","1","1","Townhouse","0"
"380000","2020-02-16","33/14 Bridgman Drive REEDY CREEK","REEDY CREEK","QLD","3","2","3","Townhouse","0"
"570000","2020-03-04","30 VALENCIA BOULEVARD BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"454000","2020-02-17","31/2 Cassowary Drive BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","144"
"462000","2020-03-09","15/2 Cassowary Drive BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","2","Townhouse","0"
"852500","2020-02-25","2/10 Bali Avenue PALM BEACH","PALM BEACH","QLD","3","2","1","Townhouse","0"
"470000","2020-02-25","166/2 Coolgardie Street ELANORA","ELANORA","QLD","2","2","1","Townhouse","0"
"374000","2020-03-08","12/5 Galeen Drive BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","1","1","Townhouse","0"
"460000","2020-03-04","11/12-16 Bottlewood Court BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","1","Townhouse","118"
"660000","2020-03-08","1/25 Twenty Seventh Avenue PALM BEACH","PALM BEACH","QLD","3","2","1","Townhouse","0"
"410000","2020-02-23","42/2-10 Coolgardie Street ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"400000","2019-12-19","161/2 Coolgardie Street ELANORA","ELANORA","QLD","3","2","1","Townhouse","0"
"462500","2019-11-19","2/2 Wingate Court VARSITY LAKES","VARSITY LAKES","QLD","3","2","1","Townhouse","0"
"339000","2019-12-10","7A/1 Ridgevista Court REEDY CREEK","REEDY CREEK","QLD","3","2","1","Townhouse","0"
"325000","2019-12-29","23/12 Landau Court MIAMI","MIAMI","QLD","2","1","1","Townhouse","0"
"400000","2019-12-15","1/1 Lowood Court VARSITY LAKES","VARSITY LAKES","QLD","3","2","2","Townhouse","0"
"385000","2020-01-30","13/2 Cassowary Drive BURLEIGH WATERS","BURLEIGH WATERS","QLD","3","2","1","Townhouse","142"
"487500","2019-11-28","4/9 Magenta Drive VARSITY LAKES","VARSITY LAKES","QLD","4","2","2","Townhouse","91"
"507500","2020-01-19","114/2 Coolgardie Street ELANORA","ELANORA","QLD","3","2","1","Townhouse","161"
"333000","2020-01-27","80A/1-7 Ridgevista Court REEDY CREEK","REEDY CREEK","QLD","3","2","2","Townhouse","0"
"515000","2020-02-06","7/2 Emily Way VARSITY LAKES","VARSITY LAKES","QLD","4","2","2","Townhouse","0"
